AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,CP_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP,FU,ATTR,ARRAY_1,LOOP_1,LOOP_2,Attr
1078,3,384,510,158,14,1893,880,3,3,3.00,12,0,1.405ns,-,-,-,-,9,-,-,0,Cyber,array=REG,folding=0,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=folding=0;LOOP_2=unroll_times=all;0
747,11,262,330,108,0,1454,698,12,12,12.00,47,-,1.1501ns,-,-,-,-,18,-,-,-50,Cyber,array=RAM,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=1;-50
887,10,374,408,90,0,1630,768,10,10,10.00,15,-,1.405ns,-,-,-,-,10,-,-,100,Cyber,array=RAM,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=all;100
954,10,384,426,104,0,1778,868,11,11,11.00,40,-,1.405ns,-,-,-,-,17,-,-,100,Cyber,array=RAM,folding=1,unroll_times=all,ATTR=Cyber;ARRAY_1=array=RAM;LOOP_1=folding=1;LOOP_2=unroll_times=all;100
750,5,114,480,144,0,1262,556,5,5,5.00,12,0,1.0725ns,-,-,-,-,5,-,-,-100,Cyber,array=REG,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=all;-100
750,10,174,384,172,0,1490,639,10,10,10.00,20,-,1.0475ns,-,-,-,-,10,-,-,0,Cyber,array=RAM,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=all;0
758,1,374,384,0,0,1077,548,1,1,1.00,0,0,1.335ns,-,-,-,-,1,-,-,0,Cyber,array=REG,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=all;0
849,14,336,330,141,0,1778,852,14,14,14.00,42,-,1.9201ns,-,-,-,-,18,-,-,-100,Cyber,array=RAM,unroll_times=4,unroll_times=3,ATTR=Cyber;ARRAY_1=array=RAM;LOOP_1=unroll_times=4;LOOP_2=unroll_times=3;-100
758,1,374,384,0,0,1077,548,1,1,1.00,0,0,1.335ns,-,-,-,-,1,-,-,50,Cyber,array=REG,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=all;50
775,2,274,402,99,0,1343,628,2,2,2.00,0,0,1.475ns,-,-,-,-,2,-,-,-50,Cyber,array=REG,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=all;-50
1177,5,273,666,204,14,1955,896,5,5,5.00,20,0,1.678ns,-,-,-,-,17,-,-,-100,Cyber,array=REG,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=folding=1;LOOP_2=folding=1;-100
750,5,114,480,144,0,1262,556,5,5,5.00,12,0,1.0725ns,-,-,-,-,5,-,-,-100,Cyber,array=REG,unroll_times=4,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=unroll_times=4;LOOP_2=unroll_times=all;-100
1458,4,544,702,202,0,2462,1181,4,4,4.00,10,0,3.107ns,-,-,-,-,7,-,-,-50,Cyber,array=REG,unroll_times=4,unroll_times=3,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=unroll_times=4;LOOP_2=unroll_times=3;-50
754,16,159,342,209,0,1727,781,16,16,16.00,44,-,1.1175ns,-,-,-,-,21,-,-,-100,Cyber,array=RAM,unroll_times=3,unroll_times=all,ATTR=Cyber;ARRAY_1=array=RAM;LOOP_1=unroll_times=3;LOOP_2=unroll_times=all;-100
750,10,174,384,172,0,1490,639,10,10,10.00,20,-,1.0475ns,-,-,-,-,10,-,-,-50,Cyber,array=RAM,unroll_times=all,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=4;-50
1109,3,262,660,181,0,1752,802,3,3,3.00,6,0,1.458ns,-,-,-,-,9,-,-,50,Cyber,array=REG,unroll_times=4,folding=1,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=unroll_times=4;LOOP_2=folding=1;50
1066,4,284,570,185,14,1847,847,4,4,4.00,13,0,1.525ns,-,-,-,-,10,-,-,-50,Cyber,array=REG,unroll_times=0,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=unroll_times=0;LOOP_2=unroll_times=all;-50
1174,5,422,534,188,14,2129,993,5,5,5.00,16,0,1.405ns,-,-,-,-,8,-,-,0,Cyber,array=REG,unroll_times=3,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=unroll_times=3;LOOP_2=unroll_times=all;0
1431,2,384,504,541,0,2918,1178,2,2,2.00,2,0,2.141ns,-,-,-,-,8,-,-,50,Cyber,array=EXPAND,array_index=const,folding=0,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND,array_index=const;LOOP_1=folding=0;LOOP_2=unroll_times=all;50
1109,3,262,660,181,0,1752,802,3,3,3.00,6,0,1.458ns,-,-,-,-,9,-,-,-50,Cyber,array=REG,unroll_times=4,folding=1,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=unroll_times=4;LOOP_2=folding=1;-50
758,1,374,384,0,0,1077,548,1,1,1.00,0,0,1.335ns,-,-,-,-,1,-,-,0,Cyber,array=REG,unroll_times=4,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=unroll_times=4;LOOP_2=unroll_times=all;0
775,2,274,402,99,0,1343,628,2,2,2.00,0,0,1.475ns,-,-,-,-,2,-,-,-50,Cyber,array=REG,unroll_times=4,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=unroll_times=4;LOOP_2=unroll_times=all;-50
2145,7,154,594,1377,0,5082,1807,7,7,7.00,20,0,2.6405ns,-,-,-,-,9,-,-,-100,Cyber,array=EXPAND,array_index=const,unroll_times=3,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND,array_index=const;LOOP_1=unroll_times=3;LOOP_2=unroll_times=all;-100
1023,3,384,462,150,14,1823,848,3,3,3.00,13,0,1.405ns,-,-,-,-,9,-,-,0,Cyber,array=REG,folding=1,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=folding=1;LOOP_2=unroll_times=4;0
1265,5,336,708,210,0,2104,973,5,5,5.00,11,0,2.487ns,-,-,-,-,8,-,-,-100,Cyber,array=REG,unroll_times=all,unroll_times=3,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=3;-100
1109,3,262,660,181,0,1752,802,3,3,3.00,6,0,1.458ns,-,-,-,-,9,-,-,0,Cyber,array=REG,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;0
727,10,274,324,111,0,1439,654,10,10,10.00,18,-,1.645ns,-,-,-,-,10,-,-,50,Cyber,array=RAM,unroll_times=4,unroll_times=all,ATTR=Cyber;ARRAY_1=array=RAM;LOOP_1=unroll_times=4;LOOP_2=unroll_times=all;50
2246,3,1121,654,455,0,4321,2038,3,3,3.00,16,0,2.95ns,-,-,-,-,4,-,-,-50,Cyber,array=EXPAND,array_index=const,unroll_times=all,unroll_times=3,ATTR=Cyber;ARRAY_1=array=EXPAND,array_index=const;LOOP_1=unroll_times=all;LOOP_2=unroll_times=3;-50
750,10,174,384,172,0,1490,639,10,10,10.00,20,-,1.0475ns,-,-,-,-,10,-,-,0,Cyber,array=RAM,unroll_times=4,unroll_times=all,ATTR=Cyber;ARRAY_1=array=RAM;LOOP_1=unroll_times=4;LOOP_2=unroll_times=all;0
838,8,337,342,119,0,1590,769,9,9,9.00,40,-,1.9201ns,-,-,-,-,19,-,-,0,Cyber,array=RAM,folding=1,unroll_times=3,ATTR=Cyber;ARRAY_1=array=RAM;LOOP_1=folding=1;LOOP_2=unroll_times=3;0
2100,2,432,504,1161,0,4754,1764,2,2,2.00,3,0,3.373ns,-,-,-,-,3,-,-,0,Cyber,array=EXPAND,array_index=const,unroll_times=3,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND,array_index=const;LOOP_1=unroll_times=3;LOOP_2=unroll_times=all;0
758,1,374,384,0,0,1077,548,1,1,1.00,0,0,1.335ns,-,-,-,-,1,-,-,0,Cyber,array=REG,unroll_times=all,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=4;0
1431,2,384,504,541,0,2918,1178,2,2,2.00,2,0,2.141ns,-,-,-,-,8,-,-,0,Cyber,array=EXPAND,array_index=const,folding=0,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND,array_index=const;LOOP_1=folding=0;LOOP_2=unroll_times=all;0
1713,4,752,750,202,0,2920,1439,4,4,4.00,9,0,3.037ns,-,-,-,-,7,-,-,50,Cyber,array=REG,unroll_times=all,unroll_times=3,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=3;50
1109,3,262,660,181,0,1752,803,3,3,3.00,6,0,1.458ns,-,-,-,-,9,-,-,0,Cyber,array=EXPAND,array_index=const,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND,array_index=const;LOOP_1=unroll_times=all;LOOP_2=folding=1;0
758,1,374,384,0,0,1077,548,1,1,1.00,0,0,1.335ns,-,-,-,-,1,-,-,0,Cyber,array=EXPAND,array_index=const,unroll_times=4,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND,array_index=const;LOOP_1=unroll_times=4;LOOP_2=unroll_times=all;0
750,5,114,480,144,0,1262,556,5,5,5.00,12,0,1.0725ns,-,-,-,-,5,-,-,-100,Cyber,array=EXPAND,array_index=const,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND,array_index=const;LOOP_1=unroll_times=all;LOOP_2=unroll_times=all;-100
1109,3,262,660,181,0,1752,802,3,3,3.00,6,0,1.458ns,-,-,-,-,9,-,-,0,Cyber,array=REG,unroll_times=4,folding=1,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=unroll_times=4;LOOP_2=folding=1;0
1313,5,289,660,355,0,2338,997,5,5,5.00,9,0,2.122ns,-,-,-,-,8,-,-,-100,Cyber,array=EXPAND,array_index=const,unroll_times=all,unroll_times=3,ATTR=Cyber;ARRAY_1=array=EXPAND,array_index=const;LOOP_1=unroll_times=all;LOOP_2=unroll_times=3;-100
1458,4,544,702,202,0,2462,1181,4,4,4.00,10,0,3.107ns,-,-,-,-,7,-,-,-50,Cyber,array=REG,unroll_times=all,unroll_times=3,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=3;-50
775,2,274,402,99,0,1343,628,2,2,2.00,0,0,1.475ns,-,-,-,-,2,-,-,-50,Cyber,array=REG,unroll_times=all,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=4;-50
1174,5,422,534,188,14,2129,993,5,5,5.00,16,0,1.405ns,-,-,-,-,8,-,-,0,Cyber,array=REG,unroll_times=3,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=unroll_times=3;LOOP_2=unroll_times=4;0
758,1,374,384,0,0,1077,548,1,1,1.00,0,0,1.335ns,-,-,-,-,1,-,-,0,Cyber,array=REG,unroll_times=4,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=unroll_times=4;LOOP_2=unroll_times=4;0
1458,4,544,702,202,0,2462,1181,4,4,4.00,10,0,3.107ns,-,-,-,-,7,-,-,0,Cyber,array=REG,unroll_times=4,unroll_times=3,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=unroll_times=4;LOOP_2=unroll_times=3;0
1181,5,432,534,185,14,2126,996,5,5,5.00,16,0,1.405ns,-,-,-,-,8,-,-,50,Cyber,array=REG,unroll_times=3,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=unroll_times=3;LOOP_2=unroll_times=all;50
1066,4,284,570,185,14,1847,847,4,4,4.00,13,0,1.525ns,-,-,-,-,10,-,-,-50,Cyber,array=REG,unroll_times=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=unroll_times=0;LOOP_2=unroll_times=4;-50
1109,3,262,660,181,0,1752,802,3,3,3.00,6,0,1.458ns,-,-,-,-,9,-,-,-50,Cyber,array=REG,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;-50
1023,3,384,462,150,14,1823,848,3,3,3.00,13,0,1.405ns,-,-,-,-,9,-,-,50,Cyber,array=REG,folding=1,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=folding=1;LOOP_2=unroll_times=all;50
1345,4,284,474,580,0,2863,1131,4,4,4.00,7,0,1.525ns,-,-,-,-,10,-,-,-50,Cyber,array=EXPAND,array_index=const,folding=1,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND,array_index=const;LOOP_1=folding=1;LOOP_2=unroll_times=all;-50
1078,3,384,510,158,14,1893,880,3,3,3.00,12,0,1.405ns,-,-,-,-,9,-,-,50,Cyber,array=REG,unroll_times=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=unroll_times=0;LOOP_2=unroll_times=4;50
758,1,374,384,0,0,1077,548,1,1,1.00,0,0,1.335ns,-,-,-,-,1,-,-,50,Cyber,array=REG,unroll_times=all,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=4;50
717,11,262,312,112,0,1421,680,11,11,11.00,31,-,1.5501ns,-,-,-,-,23,-,-,50,Cyber,array=RAM,unroll_times=all,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=0;50
750,5,114,480,144,0,1262,556,5,5,5.00,12,0,1.0725ns,-,-,-,-,5,-,-,-100,Cyber,array=REG,unroll_times=all,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=4;-100
1547,6,545,732,233,14,2688,1280,6,6,6.00,23,0,3.258ns,-,-,-,-,15,-,-,0,Cyber,array=REG,folding=0,unroll_times=3,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=folding=0;LOOP_2=unroll_times=3;0
1445,9,377,738,283,14,2600,1191,9,9,9.00,33,0,2.933ns,-,-,-,-,15,-,-,-100,Cyber,array=REG,unroll_times=3,unroll_times=3,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=unroll_times=3;LOOP_2=unroll_times=3;-100
758,1,374,384,0,0,1077,548,1,1,1.00,0,0,1.335ns,-,-,-,-,1,-,-,50,Cyber,array=REG,unroll_times=4,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=unroll_times=4;LOOP_2=unroll_times=all;50
758,1,374,384,0,0,1077,548,1,1,1.00,0,0,1.335ns,-,-,-,-,1,-,-,0,Cyber,array=EXPAND,array_index=const,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND,array_index=const;LOOP_1=unroll_times=all;LOOP_2=unroll_times=all;0
1060,2,262,648,147,0,1585,735,2,2,2.00,3,0,1.858ns,-,-,-,-,8,-,-,0,Cyber,array=REG,unroll_times=all,unroll_times=0,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=0;0
758,1,374,384,0,0,1077,548,1,1,1.00,0,0,1.335ns,-,-,-,-,1,-,-,50,Cyber,array=EXPAND,array_index=const,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND,array_index=const;LOOP_1=unroll_times=all;LOOP_2=unroll_times=all;50
1078,3,384,510,158,14,1893,880,3,3,3.00,12,0,1.405ns,-,-,-,-,9,-,-,0,Cyber,array=REG,unroll_times=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=unroll_times=0;LOOP_2=unroll_times=4;0
1060,2,262,648,147,0,1585,735,2,2,2.00,3,0,1.858ns,-,-,-,-,8,-,-,50,Cyber,array=REG,unroll_times=4,unroll_times=0,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=unroll_times=4;LOOP_2=unroll_times=0;50
1282,6,331,678,236,14,2200,1019,6,6,6.00,23,0,2.149ns,-,-,-,-,15,-,-,100,Cyber,array=REG,unroll_times=3,folding=0,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=unroll_times=3;LOOP_2=folding=0;100
775,2,274,402,99,0,1343,628,2,2,2.00,0,0,1.475ns,-,-,-,-,2,-,-,-50,Cyber,array=REG,unroll_times=4,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=unroll_times=4;LOOP_2=unroll_times=4;-50
1060,2,262,648,147,0,1585,735,2,2,2.00,3,0,1.858ns,-,-,-,-,8,-,-,0,Cyber,array=REG,unroll_times=all,folding=0,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=0;0
775,2,274,402,99,0,1343,628,2,2,2.00,0,0,1.475ns,-,-,-,-,2,-,-,-50,Cyber,array=EXPAND,array_index=const,unroll_times=4,unroll_times=4,ATTR=Cyber;ARRAY_1=array=EXPAND,array_index=const;LOOP_1=unroll_times=4;LOOP_2=unroll_times=4;-50
750,10,174,384,172,0,1490,639,10,10,10.00,20,-,1.0475ns,-,-,-,-,10,-,-,0,Cyber,array=RAM,unroll_times=all,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=4;0
1547,6,545,732,233,14,2688,1280,6,6,6.00,23,0,3.258ns,-,-,-,-,15,-,-,-50,Cyber,array=REG,folding=0,unroll_times=3,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=folding=0;LOOP_2=unroll_times=3;-50
1168,4,273,654,210,14,1953,890,4,4,4.00,17,0,2.048ns,-,-,-,-,16,-,-,-100,Cyber,array=REG,folding=0,unroll_times=0,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=folding=0;LOOP_2=unroll_times=0;-100
799,10,315,330,130,0,1541,740,10,10,10.00,24,-,1.5501ns,-,-,-,-,26,-,-,0,Cyber,array=RAM,unroll_times=3,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;LOOP_1=unroll_times=3;LOOP_2=folding=0;0
2954,4,1521,654,769,0,6004,2765,4,4,4.00,10,0,1.89ns,-,-,-,-,16,-,-,100,Cyber,array=EXPAND,array_index=const,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND,array_index=const;LOOP_1=folding=1;LOOP_2=folding=0;100
1128,4,273,654,169,14,1776,824,4,4,4.00,18,0,2.048ns,-,-,-,-,16,-,-,-50,Cyber,array=REG,folding=1,unroll_times=0,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=folding=1;LOOP_2=unroll_times=0;-50
2358,4,897,654,793,0,4824,2082,4,4,4.00,14,0,2.07ns,-,-,-,-,16,-,-,50,Cyber,array=EXPAND,array_index=const,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND,array_index=const;LOOP_1=folding=1;LOOP_2=folding=0;50
838,8,337,342,119,0,1590,769,9,9,9.00,40,-,1.9201ns,-,-,-,-,19,-,-,-50,Cyber,array=RAM,folding=1,unroll_times=3,ATTR=Cyber;ARRAY_1=array=RAM;LOOP_1=folding=1;LOOP_2=unroll_times=3;-50
1313,5,289,660,355,0,2338,997,5,5,5.00,9,0,2.122ns,-,-,-,-,8,-,-,-100,Cyber,array=EXPAND,array_index=const,unroll_times=4,unroll_times=3,ATTR=Cyber;ARRAY_1=array=EXPAND,array_index=const;LOOP_1=unroll_times=4;LOOP_2=unroll_times=3;-100
1100,9,550,378,151,0,2215,1100,9,9,9.00,21,-,2.24ns,-,-,-,-,25,-,-,50,Cyber,array=RAM,unroll_times=0,unroll_times=3,ATTR=Cyber;ARRAY_1=array=RAM;LOOP_1=unroll_times=0;LOOP_2=unroll_times=3;50
1176,5,273,666,204,14,1953,895,5,5,5.00,19,0,1.668ns,-,-,-,-,17,-,-,-100,Cyber,array=REG,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=folding=0;LOOP_2=folding=1;-100
1269,6,315,678,239,14,2184,1003,6,6,6.00,23,0,2.303ns,-,-,-,-,15,-,-,-50,Cyber,array=REG,unroll_times=3,unroll_times=0,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=unroll_times=3;LOOP_2=unroll_times=0;-50
1269,6,315,678,239,14,2184,1003,6,6,6.00,23,0,2.303ns,-,-,-,-,15,-,-,-50,Cyber,array=REG,unroll_times=3,folding=0,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=unroll_times=3;LOOP_2=folding=0;-50
792,15,272,324,157,0,1708,805,15,15,15.00,39,-,1.625ns,-,-,-,-,20,-,-,0,Cyber,array=RAM,unroll_times=3,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;LOOP_1=unroll_times=3;LOOP_2=unroll_times=4;0
764,11,184,354,177,0,1615,736,12,12,12.00,49,-,1.0475ns,-,-,-,-,18,-,-,-50,Cyber,array=RAM,folding=1,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;LOOP_1=folding=1;LOOP_2=unroll_times=4;-50
809,9,337,330,119,0,1589,773,9,9,9.00,23,-,1.9201ns,-,-,-,-,25,-,-,-50,Cyber,array=RAM,folding=0,unroll_times=3,ATTR=Cyber;ARRAY_1=array=RAM;LOOP_1=folding=0;LOOP_2=unroll_times=3;-50
717,11,262,312,112,0,1421,680,11,11,11.00,31,-,1.5501ns,-,-,-,-,23,-,-,-100,Cyber,array=RAM,unroll_times=all,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=0;-100
1060,2,262,648,147,0,1585,735,2,2,2.00,3,0,1.858ns,-,-,-,-,8,-,-,-100,Cyber,array=REG,unroll_times=all,folding=0,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=0;-100
770,10,237,342,148,0,1575,732,11,11,11.00,43,-,1.625ns,-,-,-,-,17,-,-,0,Cyber,array=RAM,folding=1,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;LOOP_1=folding=1;LOOP_2=unroll_times=4;0
747,11,262,330,108,0,1454,698,12,12,12.00,47,-,1.1501ns,-,-,-,-,18,-,-,50,Cyber,array=RAM,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=1;50
653,6,273,276,90,0,1227,599,6,6,6.00,14,-,1.5501ns,-,-,-,-,30,-,-,-50,Cyber,array=RAM,unroll_times=0,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;LOOP_1=unroll_times=0;LOOP_2=folding=0;-50
669,10,114,348,185,0,1409,584,10,10,10.00,22,-,1.1225ns,-,-,-,-,10,-,-,-100,Cyber,array=RAM,unroll_times=all,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=4;-100
735,5,273,330,85,0,1311,643,7,7,7.00,47,-,1.1501ns,-,-,-,-,19,-,-,100,Cyber,array=RAM,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;LOOP_1=folding=1;LOOP_2=folding=1;100
717,11,262,312,112,0,1421,680,11,11,11.00,31,-,1.5501ns,-,-,-,-,23,-,-,-100,Cyber,array=RAM,unroll_times=all,unroll_times=0,ATTR=Cyber;ARRAY_1=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=0;-100
802,15,219,336,205,0,1800,817,15,15,15.00,42,-,1.4625ns,-,-,-,-,20,-,-,-50,Cyber,array=RAM,unroll_times=3,unroll_times=all,ATTR=Cyber;ARRAY_1=array=RAM;LOOP_1=unroll_times=3;LOOP_2=unroll_times=all;-50
887,10,374,408,90,0,1630,768,10,10,10.00,15,-,1.405ns,-,-,-,-,10,-,-,100,Cyber,array=RAM,unroll_times=all,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=4;100
1109,3,262,660,181,0,1752,802,3,3,3.00,6,0,1.458ns,-,-,-,-,9,-,-,-100,Cyber,array=REG,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;-100
699,5,273,312,85,0,1249,615,6,6,6.00,29,-,1.5501ns,-,-,-,-,24,-,-,-100,Cyber,array=RAM,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;LOOP_1=folding=1;LOOP_2=folding=0;-100
734,12,124,360,198,0,1605,718,13,13,13.00,52,-,1.1175ns,-,-,-,-,19,-,-,-100,Cyber,array=RAM,folding=1,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;LOOP_1=folding=1;LOOP_2=unroll_times=4;-100
735,5,273,330,85,0,1311,643,7,7,7.00,47,-,1.1501ns,-,-,-,-,19,-,-,-100,Cyber,array=RAM,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;LOOP_1=folding=1;LOOP_2=folding=1;-100
688,13,119,342,191,0,1535,695,13,13,13.00,36,-,1.1175ns,-,-,-,-,25,-,-,-100,Cyber,array=RAM,unroll_times=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;LOOP_1=unroll_times=0;LOOP_2=unroll_times=4;-100
669,10,114,348,185,0,1409,584,10,10,10.00,22,-,1.1225ns,-,-,-,-,10,-,-,-100,Cyber,array=RAM,unroll_times=4,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;LOOP_1=unroll_times=4;LOOP_2=unroll_times=4;-100
754,16,159,342,209,0,1727,781,16,16,16.00,44,-,1.1175ns,-,-,-,-,21,-,-,-100,Cyber,array=RAM,unroll_times=3,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;LOOP_1=unroll_times=3;LOOP_2=unroll_times=4;-100
750,10,174,384,172,0,1490,639,10,10,10.00,20,-,1.0475ns,-,-,-,-,10,-,-,-50,Cyber,array=RAM,unroll_times=4,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;LOOP_1=unroll_times=4;LOOP_2=unroll_times=4;-50
887,10,374,408,90,0,1630,768,10,10,10.00,15,-,1.405ns,-,-,-,-,10,-,-,100,Cyber,array=RAM,unroll_times=4,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;LOOP_1=unroll_times=4;LOOP_2=unroll_times=4;100
669,10,114,348,185,0,1409,584,10,10,10.00,22,-,1.1225ns,-,-,-,-,10,-,-,-100,Cyber,array=RAM,unroll_times=4,unroll_times=all,ATTR=Cyber;ARRAY_1=array=RAM;LOOP_1=unroll_times=4;LOOP_2=unroll_times=all;-100
1161,9,162,648,310,14,2212,970,9,9,9.00,27,0,1.1225ns,-,-,-,-,12,-,-,-100,Cyber,array=REG,unroll_times=3,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;LOOP_1=unroll_times=3;LOOP_2=unroll_times=4;-100
750,10,174,384,172,0,1490,639,10,10,10.00,20,-,1.0475ns,-,-,-,-,10,-,-,-50,Cyber,array=RAM,unroll_times=4,unroll_times=all,ATTR=Cyber;ARRAY_1=array=RAM;LOOP_1=unroll_times=4;LOOP_2=unroll_times=all;-50
